txn_id,customer_id,account_number,date_time,channel,direction,amount_naira,counterparty,counterparty_bank,narration,status,debited,beneficiary_credited,on_us,reversal_status,reversal_due,reversal_completed_at,reference,balance_after
TXN-006165,CUS-0498,9973945097,2026-08-05 01:50,POS,debit,3500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT387511070943,1001500
TXN-005417,CUS-0439,9979594787,2026-08-05 02:29,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT265267243276,459700
TXN-003139,CUS-0253,9919879915,2026-08-05 02:46,TRANSFER,debit,50000,Adebayo N***i,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT229374403713,158500
TXN-001955,CUS-0160,9945997181,2026-08-05 03:24,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT388391634680,432500
TXN-003648,CUS-0295,9991259758,2026-08-05 03:33,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT285659250773,514500
TXN-005108,CUS-0414,9977024396,2026-08-05 03:43,POS,debit,45000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT612707990990,2622500
TXN-004512,CUS-0366,9961438798,2026-08-05 03:47,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT146093342815,160300
TXN-002002,CUS-0163,9985476677,2026-08-05 03:49,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT367128762140,209500
TXN-000506,CUS-0042,9938560739,2026-08-05 04:04,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT329727957116,2602500
TXN-003164,CUS-0255,9927357934,2026-08-05 04:06,TRANSFER,debit,5000,Patience O*****o,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT541574851060,1015500
TXN-001586,CUS-0130,9970533656,2026-08-05 04:12,POS,debit,22000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT216779238705,41000
TXN-004915,CUS-0398,9963495400,2026-08-05 04:24,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT629827581760,325000
TXN-002970,CUS-0239,9963646907,2026-08-05 04:45,POS,debit,22000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT713645402019,482000
TXN-005591,CUS-0453,9912705740,2026-08-05 04:49,POS,debit,7800,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT586690707560,790200
TXN-002712,CUS-0220,9986070448,2026-08-05 05:11,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT358884164609,380500
TXN-000654,CUS-0054,9918621076,2026-08-05 06:00,POS,debit,7800,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT773269534790,411700
TXN-003913,CUS-0317,9938331314,2026-08-05 06:15,POS,debit,1500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT657497556014,337500
TXN-004281,CUS-0348,9968101700,2026-08-05 07:10,POS,debit,45000,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT604256096127,1505000
TXN-006033,CUS-0488,9947422699,2026-08-05 07:14,POS,debit,7800,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT618847627927,224400
TXN-002513,CUS-0204,9937567822,2026-08-05 07:29,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT326541698488,355000
TXN-005594,CUS-0453,9912705740,2026-08-05 07:34,TRANSFER,debit,20000,Tunde L***l,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT318309619840,770200
TXN-000036,CUS-0003,9944729405,2026-08-05 07:39,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT365177868599,258000
TXN-001247,CUS-0103,9949574415,2026-08-05 07:41,TRANSFER,debit,100000,Ronke O*****o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT431631135181,385000
TXN-006002,CUS-0485,9974291653,2026-08-05 07:51,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT371568877749,2660700
TXN-001608,CUS-0131,9915379101,2026-08-05 08:03,POS,debit,45000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT683320388204,355000
TXN-001003,CUS-0083,9950496570,2026-08-05 08:04,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT136875980013,195000
TXN-001446,CUS-0119,9954928452,2026-08-05 08:41,WEB,debit,15000,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT976867835325,77500
TXN-004619,CUS-0375,9951549033,2026-08-05 08:47,POS,debit,45000,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT230400034089,342500
TXN-002231,CUS-0182,9979765655,2026-08-05 09:03,TRANSFER,debit,100000,Ebere B****e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT206030834165,475000
TXN-000126,CUS-0011,9983601610,2026-08-05 09:19,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT467053529512,171500
TXN-002650,CUS-0215,9948992789,2026-08-05 09:27,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT566532077149,232200
TXN-004428,CUS-0359,9954494020,2026-08-05 10:15,TRANSFER,debit,20000,Sani A*****e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT601359574077,945000
TXN-000163,CUS-0014,9922264686,2026-08-05 10:31,POS,debit,3500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT867297272127,211500
TXN-001738,CUS-0143,9964197110,2026-08-05 11:10,POS,debit,3500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT375820122027,1024500
TXN-001165,CUS-0096,9991804418,2026-08-05 11:15,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT142744097961,497500
TXN-000554,CUS-0046,9968179223,2026-08-05 11:18,TRANSFER,debit,35000,Funke I***s,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT794903438127,845000
TXN-000772,CUS-0064,9901461338,2026-08-05 11:28,POS,debit,22000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT509274245572,556500
TXN-004701,CUS-0381,9967998836,2026-08-05 11:56,TRANSFER,debit,5000,Mercy E****g,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT194820731555,257200
TXN-002582,CUS-0209,9986925245,2026-08-05 12:35,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT816059634993,379500
TXN-001658,CUS-0136,9972130516,2026-08-05 13:01,WEB,debit,4500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT254842936794,468000
TXN-004856,CUS-0393,9978315160,2026-08-05 13:04,POS,debit,45000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT210863676863,74000
TXN-004301,CUS-0349,9918348045,2026-08-05 13:14,WEB,debit,4500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT324821213026,445500
TXN-005508,CUS-0446,9965552641,2026-08-05 14:12,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT271537860561,66500
TXN-004403,CUS-0357,9982452077,2026-08-05 14:21,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT792388594017,518200
TXN-001115,CUS-0092,9995444615,2026-08-05 15:02,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT880973787437,1272200
TXN-005408,CUS-0438,9912614443,2026-08-05 15:04,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT545534243086,2878000
TXN-005213,CUS-0422,9981759426,2026-08-05 15:24,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT592853721925,1004000
TXN-005918,CUS-0479,9976613626,2026-08-05 15:46,TRANSFER,debit,50000,Aminu O***o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT427482888612,635000
TXN-003383,CUS-0273,9935986265,2026-08-05 15:52,POS,debit,1500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT348302133282,323500
TXN-004344,CUS-0353,9939159099,2026-08-05 16:21,POS,debit,3500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT435838878701,396500
TXN-005745,CUS-0465,9919915036,2026-08-05 17:07,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT714899841537,1128000
TXN-004668,CUS-0378,9920862512,2026-08-05 17:13,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT506310623357,2855000
TXN-001644,CUS-0134,9983034549,2026-08-05 17:57,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT352059841303,933700
TXN-006101,CUS-0493,9914772348,2026-08-05 18:01,TRANSFER,debit,35000,Usman A*****a,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT533738587888,630000
TXN-001995,CUS-0163,9985476677,2026-08-05 18:10,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT127523688983,207500
TXN-005619,CUS-0455,9902792166,2026-08-05 18:11,POS,debit,22000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT375662000299,774500
TXN-001082,CUS-0090,9945011459,2026-08-05 18:15,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT378857236671,7500
TXN-001490,CUS-0122,9920453316,2026-08-05 18:28,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT554800817455,2568000
TXN-003743,CUS-0303,9914192446,2026-08-05 18:33,POS,debit,12500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT934745267270,2705500
TXN-002196,CUS-0179,9929958470,2026-08-05 18:40,TRANSFER,debit,5000,Abubakar O*u,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT218120149659,205500
TXN-002551,CUS-0207,9954079211,2026-08-05 18:50,TRANSFER,debit,50000,Kunle I***s,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT419035473165,42200
TXN-004191,CUS-0341,9911918995,2026-08-05 19:00,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT409086537913,177500
TXN-002525,CUS-0205,9904236164,2026-08-05 19:44,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT448864281664,166700
TXN-001925,CUS-0158,9916441320,2026-08-05 20:08,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT618212462978,1194000
TXN-006018,CUS-0487,9989218380,2026-08-05 20:08,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT469784493386,1033000
TXN-000177,CUS-0015,9984133017,2026-08-05 20:10,WEB,debit,4500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT723210499132,2675500
TXN-003216,CUS-0259,9978482991,2026-08-05 20:10,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT115293794520,275000
TXN-003687,CUS-0298,9994675331,2026-08-05 20:15,TRANSFER,debit,10000,Tunde O*u,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT266947928801,1110000
TXN-005742,CUS-0465,9919915036,2026-08-05 20:26,TRANSFER,debit,20000,Ibrahim B***o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT875454344017,1108000
TXN-001483,CUS-0121,9910108102,2026-08-05 20:42,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT575944610487,963000
TXN-003314,CUS-0267,9975140396,2026-08-05 21:53,POS,debit,45000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT595666193837,177200
TXN-003222,CUS-0260,9952562853,2026-08-05 21:54,POS,debit,7800,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT531525149579,260200
TXN-005424,CUS-0439,9979594787,2026-08-05 22:01,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT621726730587,449700
TXN-000752,CUS-0062,9913785222,2026-08-05 22:13,POS,debit,12500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT285658186438,1236000
TXN-001452,CUS-0119,9954928452,2026-08-05 22:45,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT876537146435,75500
TXN-002267,CUS-0185,9962334551,2026-08-05 22:53,POS,debit,45000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT627939632757,28500
TXN-004908,CUS-0397,9939504343,2026-08-05 23:07,TRANSFER,debit,35000,Nnamdi B****e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT154165374871,2470000
TXN-004155,CUS-0338,9965503781,2026-08-05 23:09,POS,debit,22000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT116246862271,583000
TXN-003302,CUS-0266,9911157896,2026-08-05 23:12,TRANSFER,debit,20000,Zainab O******e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT311502432444,1090000
TXN-005169,CUS-0419,9947242692,2026-08-05 23:14,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT290516312361,799000
TXN-000392,CUS-0033,9940720754,2026-08-05 23:20,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT408798689915,1009000
TXN-002905,CUS-0235,9953911045,2026-08-05 23:27,POS,debit,12500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT859707716634,556000
TXN-002721,CUS-0220,9986070448,2026-08-05 23:42,TRANSFER,debit,35000,Kunle B***o,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT139750175255,345500
TXN-005413,CUS-0438,9912614443,2026-08-05 23:43,POS,debit,7800,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT633067264968,2870200
TXN-002504,CUS-0203,9911235217,2026-08-05 23:45,POS,debit,22000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT628835155547,178000
TXN-002566,CUS-0208,9908562995,2026-08-06 00:02,TRANSFER,debit,20000,Godwin O*****e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT260567390081,2712200
TXN-000280,CUS-0023,9902145842,2026-08-06 00:14,TRANSFER,debit,35000,Nkechi C****u,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT486287406257,111200
TXN-004941,CUS-0400,9927020003,2026-08-06 00:14,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT139165693084,510000
TXN-003750,CUS-0304,9919484159,2026-08-06 00:18,TRANSFER,debit,100000,Aisha F*****a,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT130211085338,902500
TXN-004276,CUS-0347,9910644250,2026-08-06 00:28,TRANSFER,debit,5000,Titilayo A*****i,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT731948912227,545000
TXN-005155,CUS-0418,9975201362,2026-08-06 00:35,POS,debit,45000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT591287841091,3027700
TXN-005030,CUS-0408,9988225489,2026-08-06 00:55,POS,debit,12500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT348239343386,420000
TXN-002622,CUS-0213,9943848714,2026-08-06 01:03,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT721038789409,549500
TXN-003176,CUS-0256,9912443952,2026-08-06 01:04,POS,debit,12500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT664255003092,1517500
TXN-004767,CUS-0386,9930746491,2026-08-06 01:14,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT640927754436,172500
TXN-002548,CUS-0207,9954079211,2026-08-06 01:16,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT874908688988,32200
TXN-002693,CUS-0218,9910818187,2026-08-06 01:35,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT174769372361,635500
TXN-005348,CUS-0433,9973633995,2026-08-06 02:09,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT127020811520,995000
TXN-002524,CUS-0205,9904236164,2026-08-06 02:11,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT913994504655,156700
TXN-003338,CUS-0269,9936756441,2026-08-06 02:21,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT983158641525,2835500
TXN-000395,CUS-0033,9940720754,2026-08-06 03:19,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT356117239645,969000
TXN-005282,CUS-0428,9988816041,2026-08-06 03:37,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT167107344259,263000
TXN-004197,CUS-0341,9911918995,2026-08-06 04:08,POS,debit,3500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT785695586537,174000
TXN-004250,CUS-0345,9954456726,2026-08-06 04:34,POS,debit,7800,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT940287693755,224400
TXN-005252,CUS-0426,9934548587,2026-08-06 05:10,TRANSFER,debit,35000,Halima A*****e,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT145499311789,410000
TXN-000067,CUS-0006,9988766344,2026-08-06 05:11,WEB,debit,2500,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT768138736629,946900
TXN-001752,CUS-0144,9986071964,2026-08-06 05:15,WEB,debit,9900,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT404691962932,270100
TXN-000896,CUS-0074,9981299914,2026-08-06 05:17,POS,debit,1500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT771625577929,178500
TXN-002356,CUS-0192,9988642115,2026-08-06 05:56,POS,debit,22000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT396575554781,598500
TXN-003853,CUS-0312,9975337207,2026-08-06 05:57,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT512488855796,665000
TXN-001385,CUS-0114,9944317367,2026-08-06 06:21,POS,debit,1500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT617948477825,257000
TXN-004947,CUS-0401,9916928668,2026-08-06 06:43,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT103313968920,147500
TXN-000432,CUS-0036,9926978043,2026-08-06 06:47,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT777681446587,1075000
TXN-004107,CUS-0334,9962266421,2026-08-06 07:13,TRANSFER,debit,100000,Patience O*****o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT361395804642,1431500
TXN-002425,CUS-0197,9999876763,2026-08-06 07:22,POS,debit,3500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT180162473086,744500
TXN-004441,CUS-0361,9980291368,2026-08-06 07:22,POS,debit,22000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT985622522378,266200
TXN-005818,CUS-0471,9943902366,2026-08-06 07:54,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT156693143230,150000
TXN-005433,CUS-0440,9953918603,2026-08-06 08:08,POS,debit,1500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT384732760195,498600
TXN-005920,CUS-0479,9976613626,2026-08-06 08:10,TRANSFER,debit,50000,Adebayo M**a,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT625506160855,585000
TXN-005884,CUS-0476,9990474627,2026-08-06 08:36,POS,debit,1500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT644499950032,2880300
TXN-002532,CUS-0206,9960946297,2026-08-06 08:45,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT771786756172,833500
TXN-000074,CUS-0006,9988766344,2026-08-06 08:49,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT906770911581,945900
TXN-006087,CUS-0492,9909587010,2026-08-06 08:54,POS,debit,3500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT628681202607,1523500
TXN-003184,CUS-0256,9912443952,2026-08-06 08:55,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT196110403763,1515000
TXN-004696,CUS-0381,9967998836,2026-08-06 09:24,TRANSFER,debit,50000,Hauwa M**a,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT474079985638,207200
TXN-004912,CUS-0398,9963495400,2026-08-06 09:35,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT911272417655,305000
TXN-001377,CUS-0113,9918118331,2026-08-06 09:47,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT251934335949,1541500
TXN-001502,CUS-0123,9961205593,2026-08-06 10:11,POS,debit,45000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT554376256887,205000
TXN-003968,CUS-0322,9949912955,2026-08-06 10:22,TRANSFER,debit,5000,Ibrahim A*******i,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT562270497797,2525700
TXN-002662,CUS-0216,9903471072,2026-08-06 10:25,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT768528357700,2630000
TXN-005164,CUS-0418,9975201362,2026-08-06 11:27,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT230634052445,3026200
TXN-000485,CUS-0041,9902520161,2026-08-06 11:28,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT994853042811,1259700
TXN-003874,CUS-0314,9990571386,2026-08-06 12:12,TRANSFER,debit,10000,Kunle E*e,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT782055111752,190000
TXN-000045,CUS-0004,9989768469,2026-08-06 12:23,POS,debit,12500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT926662062639,1021000
TXN-002268,CUS-0185,9962334551,2026-08-06 12:33,TRANSFER,debit,20000,Emeka S**e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT752554015014,8500
TXN-002308,CUS-0188,9925691517,2026-08-06 12:40,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT187442441001,1045000
TXN-000253,CUS-0021,9964529128,2026-08-06 13:18,POS,debit,1500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT380087032318,148500
